rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_SIV,gps_FixType,gps_GroundSpeed,gps_Heading,gps_pDOP,pressure_Pa,humidity_%,altitude_m,temp_degC,output_Hz,
01/01/2000,01:13:50.82,-981.93,-31.74,424.80,-40.98,-0.11,6.47,262.05,-481.05,-668.70,22.18,09/30/2022,13:38:24.000,624546579,173908993,31599,11,3,3274,3310809,220,100896.70,42.67,35.71,15.47,9.775,
01/01/2000,01:13:50.92,-989.26,31.74,458.98,-40.59,-2.34,3.12,262.35,-480.75,-669.30,22.37,09/30/2022,13:38:24.100,624546610,173909019,31666,10,3,3368,2918977,216,100899.45,42.82,35.48,15.47,9.775,
01/01/2000,01:13:51.02,-968.26,11.72,474.12,-39.92,0.73,3.56,262.50,-481.05,-666.90,21.99,09/30/2022,13:38:24.200,624546646,173909034,31653,13,3,3621,2293135,165,100913.17,42.80,34.34,15.46,9.775,
01/01/2000,01:13:51.12,-969.73,-16.11,309.08,-41.40,0.57,3.66,263.25,-482.55,-666.15,22.42,09/30/2022,13:38:24.300,624546683,173909036,31547,13,3,3541,1708487,175,100897.78,43.20,35.62,15.47,9.775,
01/01/2000,01:13:51.22,-971.68,135.74,513.67,-40.84,1.47,2.18,263.40,-481.65,-664.80,22.28,09/30/2022,13:38:24.400,624546716,173909028,31528,14,3,3328,968235,150,100899.45,42.68,35.48,15.47,9.775,
01/01/2000,01:13:51.32,-989.75,11.72,74.71,-39.60,3.06,3.50,261.90,-481.65,-665.25,22.23,09/30/2022,13:38:24.500,624546751,173909014,31497,13,3,3452,212147,154,100903.02,42.90,35.19,15.46,9.775,
01/01/2000,01:13:51.42,-985.35,11.23,110.35,-39.93,0.08,2.12,261.75,-482.10,-663.60,22.28,09/30/2022,13:38:24.600,624546782,173908993,31448,12,3,3200,35565332,183,100897.78,42.81,35.62,15.46,9.775,
01/01/2000,01:13:51.52,-1008.79,82.52,315.92,-36.75,-0.41,4.44,264.0,-481.80,-662.40,22.42,09/30/2022,13:38:24.700,624546815,173908964,31352,12,3,3268,35013240,157,100901.36,42.54,35.55,15.47,9.775,
01/01/2000,01:13:51.62,-981.45,49.80,328.61,-38.11,-1.36,5.02,262.65,-481.20,-661.50,22.23,09/30/2022,13:38:24.800,624546847,173908936,31309,13,3,3438,34446176,151,100903.02,42.83,35.19,15.47,9.775,
01/01/2000,01:13:51.72,-982.91,-30.27,127.93,-36.24,-0.54,5.10,261.75,-483.30,-661.35,22.28,09/30/2022,13:38:24.900,624546876,173908909,31303,13,3,3227,33966988,151,100896.70,43.01,35.71,15.46,9.775,
01/01/2000,01:13:51.82,-1019.04,-12.70,273.44,-36.49,-3.42,1.92,263.70,-481.65,-660.75,22.04,09/30/2022,13:38:25.000,624546905,173908886,31296,13,3,3170,33663428,153,100897.78,42.70,35.62,15.46,9.775,
01/01/2000,01:13:51.92,-1003.91,-10.25,303.71,-39.40,-1.85,4.73,263.25,-481.80,-660.30,22.28,09/30/2022,13:38:25.100,624546933,173908858,31266,12,3,3152,33454742,159,100897.78,42.75,35.85,15.46,9.775,
01/01/2000,01:13:52.02,-989.75,-11.23,340.82,-37.68,-1.38,4.20,264.30,-482.10,-659.55,22.23,09/30/2022,13:38:25.200,624546957,173908823,31342,13,3,3115,33024504,152,100897.78,42.84,35.62,15.46,9.775,
01/01/2000,01:13:52.12,-984.38,-45.41,249.51,-39.08,4.15,4.18,262.80,-481.05,-660.60,22.09,09/30/2022,13:38:25.300,624546986,173908799,31288,12,3,3144,33021306,161,100889.55,42.60,36.31,15.46,9.775,
01/01/2000,01:13:52.22,-979.00,-51.76,318.85,-36.58,-0.60,5.27,263.25,-482.10,-658.80,22.28,09/30/2022,13:38:25.400,624547012,173908769,31255,14,3,3244,32824248,154,100890.38,42.90,36.24,15.46,9.775,
01/01/2000,01:13:52.32,-940.92,80.08,230.47,-37.93,0.01,2.46,262.65,-481.20,-657.45,22.18,09/30/2022,13:38:25.500,624547032,173908722,31272,12,3,3159,32151294,166,100895.03,42.78,35.39,15.46,9.775,
01/01/2000,01:13:52.42,-977.54,17.09,313.96,-36.47,-0.01,3.18,263.70,-483.60,-657.45,22.28,09/30/2022,13:38:25.600,624547056,173908681,31178,12,3,3225,31833610,161,100892.29,42.68,36.08,15.47,9.775,
01/01/2000,01:13:52.52,-1003.42,22.95,327.64,-38.48,0.07,0.64,263.55,-482.10,-657.60,22.23,09/30/2022,13:38:25.800,624547100,173908592,31075,13,3,3190,31175388,161,100894.78,42.75,35.87,15.46,9.775,
01/01/2000,01:13:52.71,-964.84,17.09,278.32,-38.23,-1.56,3.92,263.40,-481.95,-657.15,22.23,09/30/2022,13:38:25.900,624547116,173908542,31051,11,3,3089,30672670,172,100892.29,42.73,36.08,15.47,9.775,
01/01/2000,01:13:52.81,-997.07,-13.67,200.68,-40.15,1.35,2.85,263.40,-482.70,-656.40,22.23,09/30/2022,13:38:26.000,624547129,173908487,31011,13,3,3190,29998178,158,100893.95,42.53,35.94,15.46,9.775,
01/01/2000,01:13:52.91,-986.33,-26.86,244.14,-38.26,-0.69,6.06,263.55,-482.55,-655.50,22.28,09/30/2022,13:38:26.100,624547141,173908425,31080,11,3,3454,29616594,170,100887.63,42.45,36.47,15.44,9.775,
01/01/2000,01:13:53.01,-974.61,66.89,240.72,-39.70,3.95,5.20,264.0,-482.10,-655.50,22.28,09/30/2022,13:38:26.200,624547153,173908362,31126,12,3,3491,29257050,155,100889.76,42.70,36.29,15.45,9.775,
01/01/2000,01:13:53.11,-968.75,35.16,296.39,-38.31,-1.43,1.95,263.55,-483.0,-657.0,22.18,09/30/2022,13:38:26.300,624547158,173908297,31209,12,3,3367,28689658,177,100890.59,42.74,35.99,15.45,9.775,
01/01/2000,01:13:53.21,-939.45,72.27,279.30,-37.33,-3.51,4.08,263.25,-484.05,-655.05,22.52,09/30/2022,13:38:26.400,624547164,173908237,31225,12,3,3212,28385292,177,100894.20,42.81,36.15,15.45,9.775,
01/01/2000,01:13:53.31,-960.94,-81.05,384.28,-38.38,0.79,1.71,264.30,-484.95,-655.50,22.28,09/30/2022,13:38:26.500,624547168,173908165,31198,11,3,3444,27977740,177,100896.95,42.67,35.69,15.45,9.775,
01/01/2000,01:13:53.41,-996.58,10.25,316.41,-39.90,-3.53,3.71,264.0,-484.05,-657.0,22.42,09/30/2022,13:38:26.600,624547168,173908105,31230,14,3,3197,27534460,152,100890.59,42.73,36.22,15.45,9.775,
01/01/2000,01:13:53.51,-1002.44,31.25,307.62,-41.35,0.20,0.31,262.50,-485.70,-655.80,22.18,09/30/2022,13:38:26.700,624547170,173908032,31202,13,3,3416,27314550,163,100894.20,42.71,35.92,15.45,9.775,
01/01/2000,01:13:53.61,-974.12,29.79,329.59,-40.69,-1.38,1.35,263.25,-484.95,-656.55,22.28,09/30/2022,13:38:26.800,624547170,173907967,31250,13,3,3337,27028652,161,100890.59,42.85,36.22,15.45,9.775,
01/01/2000,01:13:53.71,-972.17,13.67,390.14,-40.98,0.08,3.41,264.45,-486.60,-657.15,22.18,09/30/2022,13:38:26.900,624547163,173907904,31297,14,3,3310,26461902,152,100893.34,43.06,35.99,15.45,9.775,
01/01/2000,01:13:53.81,-981.93,43.46,266.60,-39.40,0.62,1.29,264.30,-484.05,-658.80,22.37,09/30/2022,13:38:27.000,624547156,173907849,31316,13,3,3062,26022750,187,100890.59,42.91,36.22,15.44,9.775,
01/01/2000,01:13:53.91,-1002.44,62.99,367.68,-38.79,2.31,6.98,262.95,-484.65,-658.20,22.37,09/30/2022,13:38:27.100,624547150,173907786,31317,13,3,3206,25837062,207,100889.76,42.53,36.29,15.44,9.775,
01/01/2000,01:13:54.01,-984.86,34.18,263.67,-38.85,-0.20,2.78,263.40,-485.10,-658.65,22.18,09/30/2022,13:38:27.200,624547137,173907730,31189,13,3,3379,25378600,204,100887.02,42.88,36.52,15.45,9.775,
01/01/2000,01:13:54.11,-999.51,17.09,198.73,-43.17,-0.20,0.04,264.45,-486.30,-658.95,22.09,09/30/2022,13:38:27.300,624547124,173907673,31142,13,3,3366,24962390,253,100885.09,42.61,36.68,15.44,9.775,
01/01/2000,01:13:54.21,-992.19,43.46,176.76,-37.97,2.79,2.33,263.70,-486.60,-660.0,22.23,09/30/2022,13:38:27.400,624547103,173907632,30972,12,3,3242,24221218,198,100884.27,42.77,37.21,15.45,9.775,
01/01/2000,01:13:54.31,-970.21,21.97,237.79,-40.91,-2.35,1.56,263.70,-486.60,-660.75,22.23,09/30/2022,13:38:27.600,624547065,173907549,30903,14,3,3224,23193340,207,100896.95,42.51,35.69,15.45,9.775,
01/01/2000,01:13:54.50,-928.71,39.55,512.21,-40.63,0.73,2.91,264.0,-488.40,-661.35,22.23,09/30/2022,13:38:27.700,624547047,173907501,30934,13,3,3283,23028906,208,100883.22,42.70,36.84,15.44,9.775,
01/01/2000,01:13:54.60,-998.05,40.53,472.66,-39.34,0.03,2.98,263.25,-486.0,-661.65,22.57,09/30/2022,13:38:27.800,624547026,173907460,30907,14,3,3329,22810760,190,100884.27,42.72,36.75,15.45,9.775,
01/01/2000,01:13:54.70,-957.52,32.23,373.05,-38.69,-3.45,5.92,262.35,-488.25,-662.25,22.28,09/30/2022,13:38:27.900,624547004,173907426,30918,13,3,3188,22432006,179,100883.22,43.01,36.84,15.44,9.775,
01/01/2000,01:13:54.80,-943.85,43.46,336.43,-42.08,1.99,0.08,262.95,-487.80,-663.75,22.37,09/30/2022,13:38:28.000,624546980,173907397,30941,13,3,3235,21884492,167,100883.44,42.59,36.82,15.45,9.775,
01/01/2000,01:13:54.90,-973.63,65.43,352.05,-39.47,1.69,1.83,262.65,-485.85,-665.25,22.23,09/30/2022,13:38:28.100,624546954,173907371,30973,14,3,3241,21359330,163,100887.84,43.00,36.91,15.45,9.775,
01/01/2000,01:13:55.00,-985.35,103.03,333.98,-37.11,0.29,3.77,262.95,-487.05,-666.0,22.37,09/30/2022,13:38:28.200,624546929,173907343,30955,14,3,3209,21038884,167,100885.97,42.71,36.61,15.45,9.775,
01/01/2000,01:13:55.10,-945.80,73.24,305.18,-37.77,-2.84,2.0,263.70,-487.80,-666.0,22.23,09/30/2022,13:38:28.300,624546903,173907315,30903,12,3,3234,20886444,148,100890.59,42.84,36.22,15.45,9.775,
01/01/2000,01:13:55.20,-976.56,116.70,421.88,-37.26,2.21,3.73,261.90,-489.75,-665.55,22.37,09/30/2022,13:38:28.400,624546876,173907295,30835,14,3,3126,20624316,160,100885.97,42.81,36.61,15.43,9.775,
01/01/2000,01:13:55.30,-980.96,118.65,546.39,-36.29,-0.58,6.05,264.75,-486.90,-669.15,22.28,09/30/2022,13:38:28.500,624546853,173907276,30873,14,3,3007,20415256,152,100887.27,42.65,36.50,15.45,9.775,
01/01/2000,01:13:55.40,-971.68,99.12,328.61,-36.35,-0.60,2.47,263.40,-487.35,-668.85,22.23,09/30/2022,13:38:28.600,624546829,173907270,30953,15,3,2862,19857662,133,100888.70,42.51,36.38,15.44,9.775,
01/01/2000,01:13:55.50,-1013.18,28.32,242.19,-37.24,2.37,2.69,262.65,-488.55,-668.85,22.09,09/30/2022,13:38:28.700,624546800,173907266,30860,16,3,2916,19308852,130,100887.02,42.63,36.52,15.45,9.775,
01/01/2000,01:13:55.60,-1000.0,60.06,256.84,-34.69,-2.24,5.07,263.55,-487.95,-670.20,22.09,09/30/2022,13:38:28.800,624546782,173907251,30889,16,3,2499,19294236,134,100885.09,42.73,36.68,15.45,9.775,
01/01/2000,01:13:55.70,-950.68,201.66,722.17,-31.43,-3.23,2.73,262.05,-488.40,-670.95,22.37,09/30/2022,13:38:28.900,624546764,173907235,30894,15,3,2132,19352838,152,100885.97,42.72,36.61,15.45,9.775,
01/01/2000,01:13:55.80,-986.33,20.51,247.07,-31.76,-3.81,5.93,262.95,-488.25,-672.90,22.28,09/30/2022,13:38:29.000,624546743,173907239,30836,16,3,2053,18840690,154,100890.59,42.83,36.22,15.44,9.775,
01/01/2000,01:13:55.90,-964.36,85.94,478.03,-30.24,-0.69,0.21,262.80,-486.45,-672.45,22.37,09/30/2022,13:38:29.100,624546716,173907251,30862,16,3,2609,17934594,151,100897.16,42.78,35.90,15.43,9.775,
01/01/2000,01:13:56.00,-1012.70,166.99,204.10,-29.48,1.48,3.05,263.25,-487.20,-674.25,22.09,09/30/2022,13:38:29.200,624546699,173907257,30874,16,3,2083,17650200,139,100893.58,42.79,35.97,15.46,9.775,
01/01/2000,01:13:56.10,-987.30,120.61,284.67,-27.19,-0.72,4.93,262.50,-486.90,-673.05,22.37,09/30/2022,13:38:29.300,624546676,173907269,30897,15,3,2408,17070336,161,100897.78,42.75,35.62,15.45,9.775,
01/01/2000,01:13:56.20,-1019.04,96.68,172.85,-25.21,-1.35,2.55,262.95,-487.35,-673.35,22.37,09/30/2022,13:38:29.400,624546655,173907275,30860,15,3,2195,16965908,161,100896.08,42.65,35.77,15.45,9.775,
01/01/2000,01:13:56.30,-960.45,102.05,138.18,-26.66,1.15,4.50,262.65,-485.85,-674.10,22.28,09/30/2022,13:38:29.500,624546636,173907290,30841,15,3,2093,16504910,148,100896.08,42.62,35.54,15.44,9.775,
01/01/2000,01:13:56.40,-1003.91,102.54,403.32,-25.26,-2.56,3.15,262.80,-487.20,-675.75,22.37,09/30/2022,13:38:29.600,624546614,173907297,30799,15,3,2204,16527838,156,100894.42,42.73,35.45,15.45,9.775,
01/01/2000,01:13:56.50,-994.63,156.74,258.30,-22.39,0.77,-0.63,262.35,-488.25,-676.95,22.18,09/30/2022,13:38:29.700,624546596,173907309,30872,14,3,1908,16449552,183,100898.83,42.73,35.54,15.45,9.775,
01/01/2000,01:13:56.60,-990.72,73.73,106.45,-22.18,-0.53,4.44,263.55,-487.20,-676.50,22.18,09/30/2022,13:38:29.800,624546578,173907326,30907,15,3,1883,16154598,153,100901.57,42.66,35.31,15.44,9.775,
01/01/2000,01:13:56.70,-994.14,110.35,335.94,-20.18,-4.11,4.60,262.50,-486.90,-676.80,22.37,09/30/2022,13:38:29.900,624546560,173907340,30943,14,3,1772,15918398,177,100897.99,42.73,35.61,15.44,9.775,
01/01/2000,01:13:56.80,-979.49,135.25,191.89,-19.66,-1.0,3.86,263.25,-487.20,-675.75,22.04,09/30/2022,13:38:30.000,624546544,173907352,30979,13,3,1634,15838356,182,100899.91,42.85,35.45,15.44,9.775,
01/01/2000,01:13:56.90,-980.47,99.61,146.48,-17.79,0.16,5.92,262.50,-487.65,-676.05,22.37,09/30/2022,13:38:30.100,624546531,173907368,30944,16,3,1432,15555534,150,100913.63,42.59,34.30,15.45,9.775,
01/01/2000,01:13:57.01,-971.68,112.30,187.01,-17.70,-0.31,1.82,261.60,-487.80,-678.90,22.42,09/30/2022,13:38:30.200,624546517,173907381,31023,16,3,1552,15576378,152,100902.44,43.04,35.23,15.44,9.775,
01/01/2000,01:13:57.11,-1002.93,51.76,188.96,-16.76,1.40,0.79,262.65,-487.80,-678.45,22.23,09/30/2022,13:38:30.300,624546505,173907399,30981,15,3,1357,15337582,155,100906.23,43.18,34.92,15.44,9.775,
01/01/2000,01:13:57.21,-951.66,71.29,223.14,-13.79,-1.29,2.27,263.40,-488.25,-678.90,22.28,09/30/2022,13:38:30.400,624546494,173907416,31016,15,3,1325,14880470,158,100913.63,43.00,34.30,15.45,9.775,
01/01/2000,01:13:57.31,-1018.07,48.34,211.43,-14.65,-0.43,3.54,262.65,-487.35,-678.90,22.37,09/30/2022,13:38:30.500,624546483,173907435,31012,16,3,1221,14440510,153,100904.31,42.77,35.31,15.45,9.775,
01/01/2000,01:13:57.41,-1012.70,98.14,187.01,-13.54,0.44,4.98,263.25,-486.90,-678.30,22.18,09/30/2022,13:38:30.600,624546474,173907447,31013,16,3,1022,14458124,153,100905.18,43.04,35.01,15.44,9.775,
01/01/2000,01:13:57.51,-987.79,78.61,156.74,-13.11,-3.24,3.60,262.95,-486.30,-679.50,22.23,09/30/2022,13:38:30.700,624546464,173907459,31045,14,3,1040,14755794,163,100902.66,42.81,35.22,15.44,9.775,
01/01/2000,01:13:57.61,-984.38,48.83,154.79,-11.68,-0.01,1.0,263.55,-487.20,-677.85,22.18,09/30/2022,13:38:30.800,624546458,173907480,31114,14,3,1119,14089486,169,100903.48,42.74,35.15,15.44,9.775,
01/01/2000,01:13:57.71,-975.10,46.39,142.09,-11.79,-4.02,2.95,262.65,-486.60,-679.20,22.23,09/30/2022,13:38:30.900,624546450,173907488,31101,14,3,919,14619704,163,100905.39,42.95,34.99,15.45,9.775,
01/01/2000,01:13:57.81,-949.22,62.99,100.10,-10.34,-1.44,2.94,262.95,-487.80,-677.70,22.28,09/30/2022,13:38:31.000,624546442,173907505,31075,14,3,915,14318822,173,100907.06,42.71,34.62,15.44,9.775,
01/01/2000,01:13:57.91,-972.66,34.67,115.72,-7.95,-3.94,2.62,263.25,-486.45,-680.55,21.99,09/30/2022,13:38:31.100,624546434,173907514,31086,13,3,821,14514716,186,100899.91,42.62,35.45,15.44,9.775,
01/01/2000,01:13:58.01,-982.42,40.04,176.27,-10.82,-2.46,3.34,262.50,-487.20,-678.60,22.04,09/30/2022,13:38:31.200,624546428,173907524,31060,15,3,836,14392420,162,100910.89,42.59,34.53,15.44,9.775,
01/01/2000,01:13:58.11,-1007.32,12.70,183.11,-10.85,-2.62,1.53,261.60,-486.60,-678.90,22.28,09/30/2022,13:38:31.300,624546423,173907525,31043,15,3,690,14816460,162,100899.91,42.78,35.45,15.45,9.775,
01/01/2000,01:13:58.21,-1001.95,21.48,166.02,-4.59,-2.79,1.53,261.90,-486.30,-679.95,22.23,09/30/2022,13:38:31.400,624546417,173907531,31053,15,3,733,14839786,156,100907.06,42.67,34.85,15.44,9.775,
01/01/2000,01:13:58.31,-987.79,41.99,208.01,-8.76,-0.80,0.94,262.95,-488.55,-678.90,22.23,09/30/2022,13:38:31.500,624546413,173907539,31074,16,3,650,14399492,153,100905.39,42.81,34.53,15.44,9.775,
01/01/2000,01:13:58.41,-979.00,33.20,171.88,-7.18,-2.49,2.60,262.05,-487.20,-679.80,22.23,09/30/2022,13:38:31.600,624546405,173907538,31089,16,3,711,15288780,149,100910.89,42.78,34.53,15.43,9.775,
01/01/2000,01:13:58.51,-952.64,29.30,148.93,-6.27,-0.54,5.02,262.50,-486.90,-680.55,22.23,09/30/2022,13:38:31.700,624546403,173907543,31125,14,3,552,15046978,163,100907.31,42.45,34.83,15.45,9.775,
01/01/2000,01:13:58.61,-966.31,58.59,151.86,-6.69,-7.74,2.42,262.35,-485.85,-679.50,22.04,09/30/2022,13:38:31.800,624546398,173907544,31157,14,3,546,15297622,192,100912.55,42.85,34.39,15.44,9.775,
01/01/2000,01:13:58.71,-985.84,25.88,181.15,-5.44,-1.27,2.08,262.95,-485.85,-679.95,22.37,09/30/2022,13:38:31.900,624546400,173907552,31266,14,3,482,13447040,159,100905.39,42.78,34.76,15.44,9.775,
01/01/2000,01:13:58.81,-988.28,15.63,213.87,-6.71,-1.06,-1.81,260.85,-489.30,-676.65,21.90,09/30/2022,13:38:32.000,624546394,173907551,31243,15,3,458,14524248,145,100908.14,43.07,34.53,15.43,9.775,
01/01/2000,01:13:58.91,-1000.49,56.15,191.41,-4.32,1.82,-0.84,263.25,-487.20,-679.05,22.37,09/30/2022,13:38:32.100,624546391,173907558,31214,15,3,415,14385616,152,100903.73,42.61,35.13,15.43,9.775,
01/01/2000,01:13:59.01,-986.82,92.29,208.01,-1.67,0.55,0.93,263.55,-487.20,-679.80,22.23,09/30/2022,13:38:32.200,624546389,173907561,31184,15,3,334,14112798,130,100910.05,42.60,34.60,15.43,9.775,
01/01/2000,01:13:59.11,-956.54,83.01,190.43,-4.17,-0.61,-1.78,262.80,-486.0,-678.30,22.23,09/30/2022,13:38:32.300,624546387,173907560,31139,15,3,243,14432686,139,100909.22,42.75,34.67,15.44,9.775,
01/01/2000,01:13:59.21,-971.68,91.31,191.89,-1.98,-1.90,-1.07,262.05,-486.45,-678.60,22.42,09/30/2022,13:38:32.400,624546387,173907557,31049,15,3,125,14432686,153,100908.97,42.75,34.23,15.44,9.775,
01/01/2000,01:13:59.31,-968.26,57.13,205.08,-2.65,-1.27,1.53,262.65,-485.85,-678.15,22.37,09/30/2022,13:38:32.500,624546387,173907557,30991,16,3,116,14432686,140,100910.89,42.63,34.53,15.43,9.775,
01/01/2000,01:13:59.41,-995.12,83.01,170.41,-0.56,-0.58,-0.50,263.40,-487.35,-678.45,22.23,09/30/2022,13:38:32.600,624546387,173907558,30937,16,3,19,14432686,141,100909.22,43.29,34.67,15.44,9.775,
01/01/2000,01:13:59.51,-972.17,74.22,165.53,2.08,-0.64,0.64,264.0,-486.45,-677.85,22.18,09/30/2022,13:38:32.700,624546388,173907558,30908,15,3,109,14432686,143,100913.63,42.86,34.30,15.44,9.775,
01/01/2000,01:13:59.61,-1007.81,-24.90,152.83,0.23,-1.92,2.15,262.50,-486.90,-678.60,22.28,09/30/2022,13:38:32.800,624546388,173907558,30866,15,3,101,14432686,154,100919.13,42.94,33.84,15.43,9.775,
01/01/2000,01:13:59.71,-1001.95,47.85,145.51,2.99,-0.46,1.17,263.40,-486.30,-678.90,22.37,09/30/2022,13:38:32.900,624546388,173907556,30850,15,3,134,14432686,160,100915.55,42.83,34.14,15.44,9.775,
01/01/2000,01:13:59.81,-956.05,-10.74,142.58,1.23,1.88,-0.60,262.50,-487.20,-677.10,22.18,09/30/2022,13:38:33.000,624546385,173907557,30737,15,3,110,14432686,197,100913.63,43.27,34.76,15.44,9.775,
01/01/2000,01:13:59.91,-985.35,-11.72,181.15,0.92,1.85,1.14,264.0,-485.70,-678.60,22.04,09/30/2022,13:38:33.100,624546383,173907558,30658,15,3,132,14432686,184,100919.13,42.93,33.84,15.44,9.775,
01/01/2000,01:14:00.01,-981.93,-13.67,133.79,-1.48,2.26,-4.29,262.65,-487.05,-678.90,22.18,09/30/2022,13:38:33.200,624546380,173907559,30556,15,3,66,14432686,152,100919.13,42.89,33.84,15.43,9.775,
01/01/2000,01:14:00.11,-1023.93,-67.87,169.43,0.40,0.51,1.02,263.40,-485.10,-679.20,22.37,09/30/2022,13:38:33.300,624546378,173907560,30468,14,3,113,14432686,155,100915.55,43.06,34.14,15.43,9.775,
01/01/2000,01:14:00.21,-1221.19,-118.65,-331.05,-2.85,-0.17,0.89,261.30,-488.40,-678.60,22.37,09/30/2022,13:38:33.400,624546377,173907560,30481,15,3,44,14432686,151,100911.97,42.75,34.44,15.43,9.775,
01/01/2000,01:14:00.31,-1027.83,-32.71,131.84,-0.88,5.15,-2.05,264.90,-487.05,-679.50,22.23,09/30/2022,13:38:33.500,624546374,173907558,30498,16,3,150,14432686,148,100915.55,42.61,34.14,15.45,9.775,
01/01/2000,01:14:00.41,-1057.13,11.23,217.77,-1.82,4.50,-0.50,261.90,-485.85,-679.20,22.23,09/30/2022,13:38:33.700,624546368,173907550,30443,16,3,235,20789190,141,100926.28,42.90,33.24,15.43,9.775,
01/01/2000,01:14:00.61,-1005.86,-58.59,127.44,-1.58,4.85,-3.45,261.30,-488.40,-678.60,22.09,09/30/2022,13:38:33.800,624546366,173907541,30409,16,3,364,22075532,134,100918.29,42.62,33.91,15.42,9.775,
01/01/2000,01:14:00.71,-990.72,84.47,65.43,0.34,9.95,2.15,261.75,-487.65,-680.55,22.23,09/30/2022,13:38:33.900,624546364,173907539,30361,16,3,238,22051222,139,100913.88,42.68,34.28,15.44,9.775,
01/01/2000,01:14:00.81,-998.54,80.08,35.16,1.89,3.18,0.53,262.65,-487.05,-681.45,22.28,09/30/2022,13:38:33.000,624546363,173907536,30339,15,3,208,22379534,152,100919.13,42.88,33.84,15.43,9.775,
01/01/2000,01:14:00.91,-979.00,-0.98,102.05,2.01,6.11,-2.28,262.05,-487.20,-681.90,22.23,09/30/2022,13:38:34.100,624546361,173907534,30308,15,3,200,22480058,160,100912.80,42.54,33.91,15.43,9.775,
01/01/2000,01:14:01.01,-1031.25,-100.10,159.18,0.48,4.14,-1.38,261.60,-486.30,-682.20,22.37,09/30/2022,13:38:34.200,624546358,173907532,30280,16,3,131,22480058,139,100921.03,42.76,33.68,15.45,9.775,
01/01/2000,01:14:01.11,-1015.63,-98.63,137.21,-0.27,4.73,0.88,263.25,-486.45,-682.65,22.28,09/30/2022,13:38:34.300,624546355,173907530,30257,16,3,188,22142362,141,100921.66,42.75,33.63,15.43,9.775,
01/01/2000,01:14:01.21,-1000.0,-85.45,151.86,-0.09,1.0,-1.61,262.35,-485.10,-683.25,22.18,09/30/2022,13:38:34.400,624546354,173907526,30233,15,3,170,22555206,147,100910.05,43.21,34.60,15.43,9.775,
01/01/2000,01:14:01.31,-964.84,57.13,140.14,1.92,-4.18,-0.50,261.15,-485.55,-684.0,22.04,09/30/2022,13:38:34.500,624546353,173907521,30146,15,3,108,22555206,143,100909.22,42.74,34.67,15.43,9.775,
01/01/2000,01:14:01.41,-974.61,14.16,119.63,1.23,-0.32,1.50,261.75,-487.65,-683.85,22.28,09/30/2022,13:38:34.600,624546352,173907516,30087,16,3,72,22555206,138,100912.80,42.46,34.37,15.43,9.775,
01/01/2000,01:14:01.51,-1011.23,-58.59,42.48,-0.52,-1.69,-1.97,261.90,-486.30,-683.55,22.04,09/30/2022,13:38:34.700,624546351,173907510,30011,16,3,19,22555206,138,100914.71,42.71,34.21,15.43,9.775,
01/01/2000,01:14:01.61,-967.29,225.10,1325.20,-9.87,-2.37,2.45,262.50,-485.70,-682.65,22.23,09/30/2022,13:38:34.800,624546350,173907504,29947,16,3,16,22555206,138,100914.71,42.70,34.21,15.44,9.775,
01/01/2000,01:14:01.71,-1000.0,5.37,193.36,0.85,0.36,-0.29,261.0,-487.95,-683.85,22.18,09/30/2022,13:38:34.900,624546348,173907498,29975,16,3,10,22555206,138,100921.87,42.71,33.61,15.43,9.775,
01/01/2000,01:14:01.81,-983.40,-0.98,176.76,-0.44,-0.47,0.54,261.75,-485.70,-683.10,22.09,09/30/2022,13:38:34.000,624546347,173907489,29941,16,3,22,22555206,138,100906.47,42.76,34.90,15.43,9.775,
01/01/2000,01:14:01.91,-1048.34,20.51,42.97,-1.54,-0.99,0.73,261.90,-488.25,-683.55,22.23,09/30/2022,13:38:35.100,624546346,173907480,29943,16,3,36,22555206,138,100915.55,42.97,34.14,15.43,9.775,
01/01/2000,01:14:02.01,-992.19,-3.42,110.35,1.70,-0.30,1.56,261.90,-485.55,-683.25,22.28,09/30/2022,13:38:35.200,624546345,173907472,29927,16,3,21,22555206,137,100901.81,42.84,35.29,15.42,9.775,
01/01/2000,01:14:02.11,-1022.46,13.67,29.30,2.71,-3.72,0.62,261.15,-486.30,-684.0,22.23,09/30/2022,13:38:35.300,624546344,173907464,29953,16,3,18,22555206,137,100913.05,43.02,34.35,15.44,9.775,
01/01/2000,01:14:02.21,-1009.77,58.59,-66.41,2.21,0.53,-1.05,261.90,-486.60,-682.50,22.09,09/30/2022,13:38:35.400,624546343,173907455,29990,16,3,22,22555206,137,100919.13,43.10,33.84,15.42,9.775,
01/01/2000,01:14:02.31,-993.65,-14.16,60.06,1.21,1.35,0.47,260.55,-487.20,-682.65,22.28,09/30/2022,13:38:35.500,624546342,173907447,30005,16,3,3,22555206,137,100919.37,42.99,33.82,15.43,9.775,
01/01/2000,01:14:02.41,-995.12,-11.23,63.96,-0.91,0.42,1.15,261.15,-485.85,-682.50,22.57,09/30/2022,13:38:35.600,624546342,173907440,30034,15,3,20,22555206,141,100915.55,42.63,34.14,15.43,9.775,
